"year","station","julian"
2009,"L-01",172
2009,"L-02",172
2009,"M-02",172
2009,"N-02",172
2009,"N-03",172
2009,"N-04",173
2009,"O-04",173
2009,"O-03",173
2009,"O-02",173
2009,"O-01",173
2009,"P-01",174
2009,"P-18",174
2009,"Q-18",174
2009,"Q-01",174
2009,"Q-02",174
2009,"O-19",175
2009,"N-19",175
2009,"M-19",175
2009,"L-19",175
2009,"K-19",175
2009,"J-19",176
2009,"JI1918",176
2009,"I-19",176
2009,"P-27",194
2009,"QP2726",194
2009,"O-28",195
2009,"P-28",195
2009,"Q-28",195
2009,"R-28",196
2009,"S-28",196
2009,"T-28",196
2009,"T-29",196
2009,"U-29",196
2009,"U-26",197
2009,"U-27",197
2009,"V-27",197
2009,"V-28",197
2009,"U-28",197
2009,"T-30",198
2009,"S-30",198
2009,"S-31",198
2009,"R-31",198
2009,"R-32",198
2009,"P-32",199
2009,"P-31",199
2009,"O-31",199
2009,"N-31",199
2009,"N-30",199
2009,"N-29",200
2009,"M-29",200
2009,"L-29",200
2009,"L-28",200
2009,"M-28",200
2009,"N-28",200
2009,"O-26",194
2009,"PO2625",195
2009,"P-25",195
2009,"P-26",195
2009,"QP2625",195
2009,"Q-26",196
2009,"Q-27",196
2009,"R-27",196
2009,"S-27",196
2009,"T-27",196
2009,"T-26",197
2009,"T-25",197
2009,"U-25",197
2009,"V-25",197
2009,"V-26",197
2009,"S-29",198
2009,"R-29",198
2009,"R-30",198
2009,"Q-30",198
2009,"Q-31",198
2009,"M-32",199
2009,"M-31",199
2009,"L-31",199
2009,"L-30",199
2009,"M-30",199
2009,"O-29",200
2009,"O-30",200
2009,"P-30",200
2009,"P-29",200
2009,"Q-29",200
2009,"C-04",164
2009,"D-04",164
2009,"E-04",164
2009,"E-03",164
2009,"F-03",164
2009,"I-03",165
2009,"J-03",165
2009,"K-03",165
2009,"L-03",165
2009,"M-03",165
2009,"K-01",166
2009,"J-01",166
2009,"I-01",166
2009,"H-01",166
2009,"D-03",167
2009,"C-03",167
2009,"B-04",167
2009,"A-03",170
2009,"A-02",170
2009,"B-02",170
2009,"B-01",170
2009,"C-01",171
2009,"D-01",171
2009,"G-21",177
2009,"J-13",154
2009,"IH2120",179
2009,"I-15",153
2009,"J-15",153
2009,"K-13",154
2009,"I-13",154
2009,"H-13",154
2009,"G-13",154
2009,"E-12",155
2009,"E-11",155
2009,"F-11",155
2009,"G-11",155
2009,"H-11",156
2009,"I-11",156
2009,"J-11",156
2009,"J-10",156
2009,"K-09",156
2009,"J-09",157
2009,"I-09",157
2009,"H-09",157
2009,"G-09",157
2009,"F-09",157
2009,"C-09",158
2009,"C-08",158
2009,"B-08",158
2009,"B-07",158
2009,"A-06",159
2009,"B-06",159
2009,"C-06",159
2009,"C-07",159
2009,"D-07",159
2009,"G-07",160
2009,"H-07",160
2009,"I-07",160
2009,"J-07",160
2009,"K-07",160
2009,"L-07",161
2009,"L-06",161
2009,"M-06",161
2009,"M-05",161
2009,"N-05",161
2009,"L-05",162
2009,"K-05",162
2009,"J-05",162
2009,"I-05",162
2009,"H-05",162
2009,"D-06",163
2009,"D-05",163
2009,"C-05",163
2009,"B-05",163
2009,"A-05",163
2009,"I-26",193
2009,"J-26",193
2009,"K-26",193
2009,"L-26",194
2009,"M-26",194
2009,"N-26",194
2009,"ON2625",194
2008,"N-25",196
2008,"M-25",196
2008,"M-26",196
2008,"N-26",196
2008,"O-26",196
2008,"P-25",197
2008,"QP2524",197
2008,"Q-25",197
2008,"R-25",197
2008,"S-25",197
2008,"T-25",198
2008,"U-25",198
2008,"V-25",198
2008,"V-26",198
2008,"V-27",198
2008,"V-28",199
2008,"U-28",199
2008,"U-29",199
2008,"K-22",186
2008,"K-21",186
2008,"J-22",186
2008,"JI2221",187
2008,"S-29",200
2008,"R-29",200
2008,"R-30",200
2008,"R-32",201
2008,"R-31",201
2008,"Q-31",201
2008,"P-32",201
2008,"P-31",202
2008,"P-30",202
2008,"Q-30",202
2008,"Q-29",202
2008,"Q-28",202
2008,"P-29",203
2008,"P-28",203
2008,"O-28",203
2008,"O-29",203
2008,"O-30",203
2008,"O-31",204
2008,"N-31",204
2008,"N-30",204
2008,"N-29",204
2008,"N-28",204
2008,"M-28",205
2008,"M-29",205
2008,"M-30",205
2008,"M-31",205
2008,"M-32",205
2008,"L-31",206
2008,"L-30",206
2008,"L-29",206
2008,"L-28",206
2008,"O-21",182
2008,"K-12",159
2008,"J-21",186
2008,"T-29",199
2008,"T-30",199
2008,"S-31",200
2008,"S-30",200
2008,"I-22",187
2008,"H-22",187
2008,"G-22",187
2008,"GF2221",187
2008,"F-21",188
2008,"E-21",188
2008,"E-20",188
2008,"B-01",192
2008,"C-01",192
2008,"C-18",192
2008,"D-18",192
2008,"E-22",193
2008,"F-22",193
2008,"F-23",193
2008,"G-23",193
2008,"H-23",193
2008,"I-23",194
2008,"J-23",194
2008,"J-24",194
2008,"I-24",194
2008,"H-24",194
2008,"H-25",195
2008,"I-25",195
2008,"J-25",195
2008,"K-25",195
2008,"L-25",195
2008,"D-02",172
2008,"E-02",172
2008,"F-02",172
2008,"G-02",172
2008,"H-02",173
2008,"I-02",173
2008,"J-02",173
2008,"K-02",173
2008,"L-02",174
2008,"L-03",174
2008,"M-03",174
2008,"M-02",174
2008,"N-03",174
2008,"Q-02",175
2008,"Q-01",175
2008,"Q-18",175
2008,"Q-19",175
2008,"P-19",175
2008,"O-19",176
2008,"D-07",162
2008,"E-07",163
2008,"F-07",163
2008,"G-07",163
2008,"G-08",163
2008,"H-08",163
2008,"I-08",164
2008,"J-08",164
2008,"J-09",164
2008,"K-09",164
2008,"K-08",164
2008,"L-09",165
2008,"L-08",165
2008,"N-07",165
2008,"M-07",166
2008,"L-07",166
2008,"K-07",166
2008,"J-07",166
2008,"I-11",159
2008,"J-11",160
2008,"I-10",160
2008,"I-09",160
2008,"H-09",160
2008,"G-09",160
2008,"F-08",161
2008,"F-09",161
2008,"E-09",161
2008,"D-09",161
2008,"C-09",161
2008,"C-07",162
2008,"G-15",156
2008,"H-15",156
2008,"I-15",156
2008,"K-14",157
2008,"K-13",157
2008,"J-13",157
2008,"I-13",157
2008,"H-13",157
2008,"G-13",158
2008,"F-12",158
2008,"E-12",158
2008,"E-11",158
2008,"F-11",159
2008,"G-11",159
2008,"H-11",159
2008,"F-25",194
2008,"G-25",194
2008,"G-26",194
2008,"I-21",180
2008,"JI2120",181
2008,"J-20",181
2008,"K-20",181
2008,"L-20",181
2008,"M-20",181
2008,"L-21",182
2008,"M-21",182
2008,"N-21",182
2008,"P-21",182
2008,"P-22",183
2008,"P-23",183
2008,"P-24",183
2008,"PO2625",184
2008,"PO2524",184
2008,"O-25",184
2008,"ON2524",184
2008,"ON2625",184
2008,"O-24",185
2008,"N-24",185
2008,"N-23",185
2008,"M-23",185
2008,"M-24",185
2008,"L-24",186
2008,"L-23",186
2008,"K-23",186
2008,"K-24",186
2008,"G-21",187
2008,"GF2120",187
2008,"F-20",187
2008,"GF2019",188
2008,"F-19",188
2008,"GF1918",188
2008,"N-18",176
2008,"M-18",176
2008,"L-18",176
2008,"K-18",177
2008,"J-18",177
2008,"JI1918",177
2008,"I-18",177
2008,"IH1918",177
2008,"H-18",178
2008,"HG1918",178
2008,"H-19",178
2008,"I-19",178
2008,"IH2019",178
2008,"HG2221",180
2008,"H-21",180
2008,"IH2221",180
2008,"I-07",166
2008,"H-05",167
2008,"G-05",167
2008,"F-05",167
2008,"E-05",167
2008,"D-05",168
2008,"C-05",168
2008,"B-05",168
2008,"A-03",171
2008,"B-03",171
2008,"C-03",171
2008,"D-03",172
2008,"H-10",160
2008,"G-10",160
2008,"F-10",160
2008,"E-10",160
2008,"D-10",160
2008,"E-08",161
2008,"H-26",195
2008,"I-26",195
2008,"J-26",195
2008,"K-26",195
2008,"L-26",195
2008,"K-27",196
2008,"L-27",196
2008,"M-27",196
2008,"N-27",196
2008,"O-27",196
2008,"PO2726",197
2008,"P-26",197
2008,"QP2625",197
2008,"Q-26",197
2008,"R-26",197
2008,"S-26",198
2008,"T-26",198
2008,"U-26",198
2008,"U-27",198
2008,"T-27",198
2008,"T-28",199
2008,"S-28",199
2008,"S-27",199
2008,"R-28",199
2008,"R-27",200
2008,"Q-27",200
2008,"QP2726",200
2008,"P-27",200
2008,"F-18",188
2008,"A-02",192
2008,"B-02",192
2008,"C-02",192
2008,"D-01",192
2008,"F-01",193
2008,"E-01",193
2008,"E-18",193
2008,"E-19",193
2008,"G-24",194
2008,"F-24",194
2008,"J-05",167
2008,"I-05",167
2008,"I-04",167
2008,"H-04",168
2008,"G-04",168
2008,"F-04",168
2008,"E-04",168
2008,"A-04",171
2008,"B-04",171
2008,"C-04",171
2008,"D-04",171
2008,"E-03",172
2008,"F-03",172
2008,"G-03",172
2008,"H-03",172
2008,"I-03",172
2008,"J-04",173
2008,"J-03",173
2008,"K-03",173
2008,"K-04",173
2008,"L-04",174
2008,"M-04",174
2008,"N-04",174
2008,"O-04",174
2008,"D-08",161
2008,"C-08",161
2008,"B-08",161
2008,"B-07",162
2008,"B-06",162
2008,"A-06",162
2008,"A-05",163
2008,"Z-05",163
2008,"C-06",164
2008,"D-06",164
2008,"H-16",156
2008,"I-16",156
2008,"J-16",156
2008,"J-15",157
2008,"J-14",157
2008,"I-14",157
2008,"H-14",157
2008,"G-14",157
2008,"F-14",158
2008,"F-13",158
2008,"G-12",158
2008,"H-12",158
2008,"I-12",158
2008,"J-12",159
2008,"K-11",159
2008,"K-10",159
2008,"J-10",159
2008,"L-01",176
2008,"K-01",176
2008,"J-01",177
2008,"I-01",177
2008,"H-01",177
2008,"G-01",177
2008,"G-18",178
2008,"G-19",178
2008,"G-20",178
2008,"HG2019",178
2008,"H-20",178
2008,"HG2120",180
2008,"IH2120",180
2008,"I-20",180
2008,"JI2019",180
2008,"J-19",180
2008,"K-19",181
2008,"L-19",181
2008,"M-19",181
2008,"N-19",181
2008,"N-20",182
2008,"O-20",182
2008,"P-20",182
2008,"Q-20",182
2008,"Q-21",182
2008,"Q-22",183
2008,"R-22",183
2008,"S-22",183
2008,"S-23",183
2008,"S-24",183
2008,"R-24",184
2008,"R-23",184
2008,"Q-23",184
2008,"QP2423",184
2008,"PO2423",184
2008,"O-23",185
2008,"O-22",185
2008,"N-22",185
2008,"M-22",185
2008,"L-22",185
2008,"O-03",174
2008,"N-02",175
2008,"O-02",175
2008,"O-01",175
2008,"P-01",175
2008,"P-18",175
2008,"O-18",176
2008,"N-01",176
2008,"M-01",176
2008,"E-06",164
2008,"F-06",164
2008,"G-06",164
2008,"H-07",165
2008,"H-06",165
2008,"I-06",165
2008,"J-06",165
2008,"K-06",165
2008,"L-06",166
2008,"M-06",166
2008,"N-06",166
2008,"N-05",166
2008,"M-05",166
2008,"L-05",167
2008,"K-05",167
2007,"F-09",167
2007,"E-09",167
2007,"E-10",167
2007,"D-10",167
2007,"D-09",168
2007,"D-08",168
2007,"E-08",168
2007,"F-08",168
2007,"G-08",168
2007,"H-08",169
2007,"I-08",169
2007,"J-08",169
2007,"K-08",169
2007,"L-08",169
2007,"M-08",170
2007,"M-07",170
2007,"M-06",170
2007,"L-06",170
2007,"K-06",170
2007,"J-06",171
2007,"I-06",171
2007,"H-06",171
2007,"G-06",171
2007,"A-03",175
2007,"B-03",175
2007,"D-04",176
2007,"E-04",176
2007,"F-04",176
2007,"G-04",176
2007,"H-04",177
2007,"I-04",177
2007,"J-04",177
2007,"K-04",177
2007,"L-04",177
2007,"M-04",178
2007,"N-04",178
2007,"O-04",178
2007,"O-03",178
2007,"L-02",179
2007,"K-02",179
2007,"J-02",179
2007,"I-02",179
2007,"H-02",180
2007,"G-02",180
2007,"F-02",180
2007,"E-02",180
2007,"D-02",180
2007,"F-01",181
2007,"G-01",181
2007,"H-01",181
2007,"I-01",181
2007,"J-01",181
2007,"K-01",182
2007,"K-18",182
2007,"J-18",182
2007,"I-18",182
2007,"H-18",182
2007,"G-18",183
2007,"F-18",183
2007,"E-18",183
2007,"D-18",183
2007,"C-18",183
2007,"E-20",185
2007,"F-20",185
2007,"GF2019",185
2007,"H-16",162
2007,"I-16",162
2007,"J-16",162
2007,"K-14",163
2007,"J-14",163
2007,"I-14",163
2007,"H-14",163
2007,"G-14",163
2007,"F-14",164
2007,"F-13",164
2007,"F-12",164
2007,"G-12",164
2007,"H-12",164
2007,"I-12",165
2007,"J-12",165
2007,"K-12",165
2007,"K-10",165
2007,"J-10",166
2007,"I-10",166
2007,"H-10",166
2007,"G-10",166
2007,"F-10",166
2007,"Q-29",206
2007,"P-29",206
2007,"P-30",206
2007,"P-32",207
2007,"P-31",207
2007,"O-31",207
2007,"O-30",207
2007,"O-29",207
2007,"N-29",208
2007,"R-25",198
2007,"G-20",185
2007,"HG2019",185
2007,"H-20",186
2007,"HG2120",186
2007,"GF2120",186
2007,"G-21",186
2007,"GF2221",187
2007,"F-21",187
2007,"E-21",188
2007,"E-22",188
2007,"F-22",188
2007,"G-22",188
2007,"H-22",188
2007,"IH2221",189
2007,"I-22",189
2007,"JI2221",189
2007,"J-22",189
2007,"K-22",189
2007,"L-22",190
2007,"L-23",190
2007,"L-24",190
2007,"K-24",190
2007,"K-23",190
2007,"J-23",191
2007,"I-23",191
2007,"H-23",191
2007,"G-23",191
2007,"F-23",191
2007,"B-01",194
2007,"C-01",194
2007,"D-01",194
2007,"E-01",194
2007,"G-26",195
2007,"H-26",195
2007,"I-26",195
2007,"J-26",196
2007,"K-26",196
2007,"L-26",196
2007,"M-26",196
2007,"N-26",196
2007,"N-25",197
2007,"ON2625",197
2007,"O-25",197
2007,"PO2625",197
2007,"P-25",197
2007,"QP2625",198
2007,"Q-25",198
2007,"F-06",171
2007,"E-06",172
2007,"D-06",172
2007,"C-06",172
2007,"B-06",172
2007,"A-06",172
2007,"A-04",175
2007,"I-11",165
2007,"J-11",165
2007,"K-11",165
2007,"L-09",165
2007,"K-09",166
2007,"J-09",166
2007,"I-09",166
2007,"H-09",166
2007,"G-09",166
2007,"C-09",167
2007,"C-08",167
2007,"B-08",167
2007,"B-07",167
2007,"C-07",168
2007,"D-07",168
2007,"E-07",168
2007,"F-07",168
2007,"G-07",168
2007,"H-07",169
2007,"I-07",169
2007,"J-07",169
2007,"K-07",169
2007,"L-07",169
2007,"N-07",170
2007,"N-06",170
2007,"N-30",208
2007,"R-26",198
2007,"Q-26",198
2007,"P-27",199
2007,"QP2726",199
2007,"P-26",199
2007,"PO2726",199
2007,"O-26",199
2007,"O-27",200
2007,"N-27",200
2007,"M-27",200
2007,"L-27",200
2007,"K-27",200
2007,"L-28",201
2007,"M-28",201
2007,"N-28",201
2007,"O-28",201
2007,"P-28",202
2007,"Q-28",202
2007,"Q-27",202
2007,"R-27",202
2007,"S-27",202
2007,"R-28",203
2007,"S-28",203
2007,"T-28",203
2007,"U-28",203
2007,"V-28",203
2007,"U-29",204
2007,"T-29",204
2007,"S-29",204
2007,"R-29",204
2007,"R-30",204
2007,"T-30",205
2007,"S-30",205
2007,"S-31",205
2007,"R-31",205
2007,"R-32",205
2007,"Q-31",206
2007,"Q-30",206
2007,"I-05",171
2007,"H-05",171
2007,"G-05",171
2007,"F-05",172
2007,"E-05",172
2007,"D-05",172
2007,"C-05",172
2007,"B-05",172
2007,"Z-05",175
2007,"A-05",175
2007,"B-04",175
2007,"C-04",175
2007,"C-03",176
2007,"D-03",176
2007,"E-03",176
2007,"F-03",176
2007,"G-03",176
2007,"H-03",177
2007,"I-03",177
2007,"J-03",177
2007,"K-03",177
2007,"L-03",177
2007,"M-03",178
2007,"N-03",178
2007,"N-02",178
2007,"O-02",178
2007,"O-01",178
2007,"Q-02",179
2007,"Q-01",179
2007,"P-01",179
2007,"P-18",179
2007,"Q-18",179
2007,"P-19",180
2007,"Q-19",180
2007,"Q-20",180
2007,"P-20",180
2007,"O-20",180
2007,"N-20",181
2007,"N-19",181
2007,"O-19",181
2007,"N-05",170
2007,"M-05",170
2007,"N-31",208
2007,"M-31",208
2007,"M-32",208
2007,"L-31",209
2007,"L-30",209
2007,"M-30",209
2007,"M-29",209
2007,"L-29",209
2007,"G-15",162
2007,"H-15",162
2007,"I-15",162
2007,"J-15",162
2007,"K-13",163
2007,"J-13",163
2007,"I-13",163
2007,"H-13",163
2007,"G-13",163
2007,"E-12",164
2007,"E-11",164
2007,"F-11",164
2007,"G-11",164
2007,"H-11",164
2007,"S-26",202
2007,"S-22",203
2007,"R-22",203
2007,"Q-22",203
2007,"Q-21",203
2007,"A-02",194
2007,"B-02",194
2007,"C-02",194
2007,"F-25",195
2007,"G-25",195
2007,"H-25",195
2007,"I-25",195
2007,"J-25",195
2007,"L-18",182
2007,"M-18",183
2007,"M-19",183
2007,"M-20",183
2007,"L-20",183
2007,"L-19",183
2007,"E-19",185
2007,"F-19",185
2007,"GF1918",185
2007,"G-19",185
2007,"HG1918",185
2007,"H-19",186
2007,"IH1918",186
2007,"I-19",186
2007,"JI1918",186
2007,"J-19",186
2007,"K-19",187
2007,"K-20",187
2007,"J-20",187
2007,"JI2019",187
2007,"I-20",187
2007,"IH2019",188
2007,"IH2120",188
2007,"H-21",188
2007,"JI2120",188
2007,"I-21",189
2007,"J-21",189
2007,"K-21",189
2007,"L-21",189
2007,"M-21",189
2007,"M-23",190
2007,"M-24",190
2007,"M-25",190
2007,"L-25",190
2007,"K-25",190
2007,"J-24",191
2007,"I-24",191
2007,"H-24",191
2007,"G-24",191
2007,"F-24",191
2007,"O-18",181
2007,"N-18",181
2007,"N-01",182
2007,"M-02",182
2007,"M-01",182
2007,"L-01",182
2007,"L-05",170
2007,"K-05",171
2007,"J-05",171
2007,"HG2221",186
2007,"M-22",196
2007,"N-22",196
2007,"N-21",196
2007,"O-21",196
2007,"P-21",197
2007,"P-22",197
2007,"O-22",197
2007,"O-23",197
2007,"N-23",197
2007,"N-24",198
2007,"ON2524",198
2007,"O-24",198
2007,"PO2524",198
2007,"QP2524",198
2007,"P-24",199
2007,"PO2423",199
2007,"P-23",199
2007,"QP2423",199
2007,"Q-23",199
2007,"R-24",200
2007,"R-23",200
2007,"S-23",200
2007,"S-24",200
2007,"S-25",200
2007,"T-25",201
2007,"U-25",201
2007,"V-25",201
2007,"V-26",201
2007,"V-27",201
2007,"U-26",202
2007,"U-27",202
2007,"T-27",202
2007,"T-26",202
2006,"S-31",201
2006,"R-32",202
2006,"R-31",202
2006,"R-30",202
2006,"Q-30",202
2006,"Q-31",202
2006,"P-32",203
2006,"P-31",203
2006,"P-30",203
2006,"O-30",203
2006,"O-31",203
2006,"N-31",204
2006,"N-30",204
2006,"M-30",204
2006,"M-31",204
2006,"M-32",204
2006,"L-31",205
2006,"L-30",205
2006,"L-29",205
2006,"L-28",205
2006,"L-27",206
2006,"K-10",156
2006,"I-10",157
2006,"H-10",157
2006,"G-10",157
2006,"F-10",157
2006,"E-10",157
2006,"D-10",158
2006,"D-09",158
2006,"C-09",158
2006,"C-08",158
2006,"B-08",158
2006,"E-08",159
2006,"F-08",159
2006,"G-08",159
2006,"H-08",159
2006,"I-08",159
2006,"J-08",160
2006,"K-08",160
2006,"L-08",160
2006,"H-16",153
2006,"I-16",153
2006,"J-16",153
2006,"K-14",154
2006,"J-14",154
2006,"I-14",154
2006,"H-14",154
2006,"G-14",154
2006,"F-14",155
2006,"F-13",155
2006,"F-12",155
2006,"G-12",155
2006,"H-12",155
2006,"I-12",156
2006,"K-27",206
2006,"D-06",163
2006,"JI1918",178
2006,"Q-29",199
2006,"T-25",194
2006,"U-25",194
2006,"V-27",196
2006,"U-27",196
2006,"T-27",196
2006,"S-27",197
2006,"R-27",197
2006,"R-28",197
2006,"Q-28",197
2006,"P-28",197
2006,"O-28",198
2006,"N-28",198
2006,"M-28",198
2006,"M-29",198
2006,"N-29",199
2006,"O-29",199
2006,"P-29",199
2006,"R-29",199
2006,"S-29",200
2006,"S-28",200
2006,"T-28",200
2006,"U-28",200
2006,"V-28",200
2006,"U-29",201
2006,"T-29",201
2006,"T-30",201
2006,"S-30",201
2006,"M-18",173
2006,"N-18",173
2006,"O-18",173
2006,"P-18",173
2006,"Q-18",173
2006,"Q-20",174
2006,"S-22",175
2006,"R-22",175
2006,"Q-22",175
2006,"P-20",176
2006,"O-20",176
2006,"N-20",176
2006,"M-20",176
2006,"L-20",177
2006,"L-19",177
2006,"L-18",177
2006,"K-18",178
2006,"J-18",178
2006,"I-18",178
2006,"IH1918",178
2006,"F-20",180
2006,"GF2120",180
2006,"HG2221",180
2006,"H-22",181
2006,"G-22",181
2006,"GF2221",181
2006,"F-21",181
2006,"F-22",181
2006,"I-21",182
2006,"I-20",182
2006,"IH2120",182
2006,"A-02",169
2006,"B-02",169
2006,"C-02",169
2006,"M-08",160
2006,"N-07",161
2006,"N-06",161
2006,"M-06",161
2006,"L-06",161
2006,"K-06",162
2006,"J-06",162
2006,"I-06",162
2006,"H-06",162
2006,"G-06",162
2006,"F-06",163
2006,"E-06",163
2006,"C-06",163
2006,"B-06",164
2006,"A-06",164
2006,"Z-05",164
2006,"A-04",164
2006,"B-04",165
2006,"C-04",165
2006,"D-04",165
2006,"E-04",165
2006,"F-04",165
2006,"H-02",166
2006,"G-02",166
2006,"F-02",166
2006,"E-02",166
2006,"D-02",166
2006,"J-12",156
2006,"K-12",156
2006,"K-11",156
2006,"I-11",156
2006,"H-20",182
2006,"H-21",182
2006,"K-24",183
2006,"L-24",183
2006,"M-24",183
2006,"N-24",183
2006,"ON2524",183
2006,"PO2726",184
2006,"O-26",184
2006,"N-26",184
2006,"M-26",184
2006,"L-26",184
2006,"K-26",185
2006,"J-26",185
2006,"I-26",185
2006,"H-26",185
2006,"G-26",185
2006,"C-18",190
2006,"D-18",190
2006,"E-18",190
2006,"F-18",190
2006,"G-18",191
2006,"HG1918",191
2006,"H-18",191
2006,"H-19",191
2006,"HG2019",191
2006,"F-24",192
2006,"G-24",192
2006,"H-24",192
2006,"I-24",192
2006,"J-24",192
2006,"O-24",193
2006,"PO2524",193
2006,"P-24",193
2006,"QP2423",193
2006,"QP2524",193
2006,"R-24",194
2006,"S-24",194
2006,"V-25",196
2006,"V-26",196
2006,"U-26",196
2006,"T-26",196
2006,"S-26",197
2006,"R-26",197
2006,"Q-26",197
2006,"QP2726",197
2006,"P-26",197
2006,"Q-27",198
2006,"I-04",170
2006,"J-04",170
2006,"K-04",170
2006,"L-04",170
2006,"M-04",170
2006,"N-04",171
2006,"O-04",171
2006,"O-03",171
2006,"N-03",171
2006,"N-02",171
2006,"M-02",172
2006,"L-02",172
2006,"K-02",172
2006,"J-02",172
2006,"I-02",172
2006,"E-05",163
2006,"D-05",163
2006,"C-05",163
2006,"B-05",163
2006,"A-05",163
2006,"A-03",164
2006,"B-03",164
2006,"C-03",164
2006,"D-03",164
2006,"E-03",164
2006,"F-03",165
2006,"G-03",165
2006,"G-04",165
2006,"H-04",165
2006,"H-03",165
2006,"I-01",166
2006,"P-27",198
2006,"O-27",198
2006,"N-27",198
2006,"M-27",198
2006,"G-15",153
2006,"H-15",153
2006,"I-15",153
2006,"J-15",153
2006,"K-13",154
2006,"J-13",154
2006,"I-13",154
2006,"H-13",154
2006,"G-13",154
2006,"E-12",155
2006,"E-11",155
2006,"F-11",155
2006,"G-11",155
2006,"H-11",155
2006,"O-02",171
2006,"N-01",172
2006,"M-01",172
2006,"L-01",172
2006,"K-01",172
2006,"J-01",172
2006,"M-19",173
2006,"N-19",173
2006,"O-19",173
2006,"P-19",173
2006,"Q-19",173
2006,"Q-21",174
2006,"S-23",175
2006,"R-23",175
2006,"Q-23",175
2006,"P-21",176
2006,"O-21",176
2006,"N-21",176
2006,"M-21",176
2006,"L-21",176
2006,"K-21",177
2006,"K-20",177
2006,"K-19",178
2006,"J-19",178
2006,"JI2019",178
2006,"I-19",178
2006,"IH2019",178
2006,"J-20",179
2006,"JI2120",179
2006,"J-21",179
2006,"JI2221",179
2006,"G-20",180
2006,"J-11",156
2006,"J-10",156
2006,"K-09",156
2006,"L-09",156
2006,"J-09",157
2006,"I-09",157
2006,"H-09",157
2006,"G-09",157
2006,"F-09",157
2006,"E-09",158
2006,"D-08",158
2006,"D-07",158
2006,"C-07",158
2006,"B-07",158
2006,"E-07",159
2006,"F-07",159
2006,"G-07",159
2006,"H-07",159
2006,"I-07",159
2006,"J-07",160
2006,"K-07",160
2006,"L-07",160
2006,"M-07",160
2006,"N-05",161
2006,"M-05",161
2006,"L-05",161
2006,"K-05",161
2006,"J-05",161
2006,"I-05",162
2006,"H-05",162
2006,"G-05",162
2006,"F-05",162
2006,"HG2120",180
2006,"G-21",180
2006,"J-23",181
2006,"J-22",181
2006,"K-22",181
2006,"K-23",181
2006,"L-23",181
2006,"L-22",182
2006,"M-22",182
2006,"N-22",182
2006,"O-22",182
2006,"P-22",182
2006,"P-23",183
2006,"PO2423",183
2006,"O-23",183
2006,"N-23",183
2006,"M-23",183
2006,"ON2625",184
2006,"N-25",184
2006,"M-25",184
2006,"L-25",184
2006,"K-25",184
2006,"J-25",185
2006,"I-25",185
2006,"H-25",185
2006,"G-25",185
2006,"F-25",185
2006,"E-19",190
2006,"F-19",190
2006,"GF1918",190
2006,"G-19",190
2006,"GF2019",190
2006,"E-20",191
2006,"E-21",191
2006,"E-22",191
2006,"F-23",191
2006,"G-23",191
2006,"H-23",192
2006,"IH2221",192
2006,"I-22",192
2006,"I-23",192
2006,"O-25",193
2006,"PO2625",193
2006,"P-25",193
2006,"QP2625",193
2006,"Q-25",194
2006,"R-25",194
2006,"S-25",194
2006,"H-01",166
2006,"G-01",166
2006,"F-01",166
2006,"E-01",166
2006,"B-01",169
2006,"C-01",169
2006,"D-01",169
2006,"I-03",170
2006,"J-03",170
2006,"K-03",170
2006,"L-03",170
2006,"M-03",170
2006,"Q-02",171
2006,"Q-01",171
2006,"P-01",171
2006,"O-01",171
2005,"I-23",185
2005,"R-26",197
2005,"C-03",170
2005,"Q-02",173
2005,"H-03",171
2005,"Q-29",200
2005,"B-03",166
2005,"E-22",189
2005,"F-04",170
2005,"U-27",196
2005,"P-24",192
2005,"L-06",164
2005,"JI2120",181
2005,"M-29",203
2005,"D-08",160
2005,"E-20",180
2005,"M-21",182
2005,"J-25",191
2005,"P-29",200
2005,"Q-18",173
2005,"N-27",202
2005,"G-10",158
2005,"HG2019",177
2005,"M-26",203
2005,"I-03",171
2005,"E-09",159
2005,"Z-05",166
2005,"O-29",201
2005,"N-26",202
2005,"J-13",155
2005,"F-08",160
2005,"C-09",159
2005,"P-01",173
2005,"J-18",174
2005,"G-04",171
2005,"G-19",177
2005,"I-18",178
2005,"ON2524",192
2005,"M-04",163
2005,"I-21",181
2005,"K-19",174
2005,"G-06",165
2005,"I-25",190
2005,"H-01",175
2005,"G-23",185
2005,"I-16",154
2005,"N-28",202
2005,"Q-26",198
2005,"C-04",170
2005,"J-20",182
2005,"M-07",162
2005,"M-18",174
2005,"Q-21",183
2005,"N-23",184
2005,"N-22",184
2005,"J-14",155
2005,"L-31",202
2005,"PO2423",192
2005,"T-29",200
2005,"P-21",183
2005,"E-19",177
2005,"F-02",175
2005,"J-12",157
2005,"I-09",158
2005,"D-07",160
2005,"C-05",166
2005,"I-13",155
2005,"HG2120",180
2005,"F-14",156
2005,"K-26",203
2005,"M-05",162
2005,"P-19",173
2005,"I-14",155
2005,"P-31",201
2005,"N-20",182
2005,"K-22",184
2005,"R-27",199
2005,"N-06",162
2005,"K-08",161
2005,"I-24",190
2005,"M-28",202
2005,"H-13",155
2005,"G-25",189
2005,"E-18",177
2005,"L-08",162
2005,"H-20",180
2005,"M-24",191
2005,"QP2726",198
2005,"L-19",174
2005,"QP2524",192
2005,"L-01",172
2005,"P-25",192
2005,"A-03",169
